gene_id,total_unsp,total_sp,total
WBGene00000543.,39,146,185
WBGene00000544.,8,1,9
WBGene00000545.,200,433,633
WBGene00000546.,1,3,4
WBGene00000547.,62,298,360
WBGene00000548.,43,600,643
WBGene00000549.,8,693,701
WBGene00000550.,52,3827,3879
WBGene00000551.,0,1,1
WBGene00000552.,777,8518,9295
WBGene00000553.,187,327,514
WBGene00000554.,322,1686,2008
WBGene00000555.,0,0,0
WBGene00000556.,12,87,99
WBGene00000557.,86,1019,1105
WBGene00000558.,49,501,550
WBGene00000559.,0,0,0
WBGene00000560.,0,0,0
WBGene00000561.,1,143,144
WBGene00000562.,23,57,80
WBGene00000563.,3,1,4
WBGene00000564.,32,208,240
WBGene00000565.,100,141,241
WBGene00000566.,86,252,338
WBGene00000567.,57,894,951
WBGene00000583.,118,454,572
WBGene00000584.,2,62,64
WBGene00000585.,39,386,425
WBGene00000591.,36,181,217
WBGene00000592.,4,32,36
WBGene00000593.,0,5,5
WBGene00000594.,0,5054,5054
WBGene00000596.,0,0,0
WBGene00000597.,0,9,9
WBGene00000598.,0,0,0
WBGene00000599.,11,3506,3517
WBGene00000601.,0,14,14
WBGene00000602.,0,9,9
WBGene00000603.,1,12,13
WBGene00000606.,26,75,101
WBGene00000608.,0,0,0
WBGene00000609.,0,1,1
WBGene00000610.,1,3,4
WBGene00000611.,29,98,127
WBGene00000612.,0,1,1
WBGene00000613.,0,13,13
WBGene00000614.,4,5,9
WBGene00000615.,0,5,5
WBGene00000616.,1,167,168
WBGene00000617.,0,0,0
WBGene00000618.,0,10,10
WBGene00000620.,0,0,0
WBGene00000621.,0,2,2
WBGene00000622.,0,3,3
WBGene00000623.,18,48,66
WBGene00000624.,10,35,45
WBGene00000625.,3,13,16
WBGene00000626.,0,0,0
WBGene00000627.,0,0,0
WBGene00000628.,0,3,3
WBGene00000629.,4,0,4
WBGene00000630.,7,15,22
WBGene00000631.,3,5,8
WBGene00000632.,0,51,51
WBGene00000633.,0,9,9
WBGene00000634.,0,3,3
WBGene00000636.,1,3,4
WBGene00000637.,1,19,20
WBGene00000638.,0,0,0
WBGene00000639.,0,69,69
WBGene00000640.,0,7,7
WBGene00000641.,1,153,154
WBGene00000642.,0,5,5
WBGene00000644.,0,5,5
WBGene00000645.,20,72,92
WBGene00000646.,0,2,2
WBGene00000647.,1,26,27
WBGene00000648.,6,0,6
WBGene00000649.,2,10,12
WBGene00000650.,0,0,0
WBGene00000651.,0,2,2
WBGene00000652.,4,16,20
WBGene00000653.,0,10,10
WBGene00000654.,1,2,3
WBGene00000655.,1,19,20
WBGene00000656.,8,557,565
WBGene00000657.,1,1,2
WBGene00000658.,13,2,15
WBGene00000659.,1,1,2
WBGene00000660.,0,1,1
WBGene00000661.,1,1,2
WBGene00000662.,2,12,14
WBGene00000663.,0,3,3
WBGene00000664.,0,61,61
WBGene00000665.,7,35,42
WBGene00000666.,0,41,41
WBGene00000667.,0,50,50
WBGene00000668.,0,284,284
WBGene00000669.,2,1780,1782
WBGene00000670.,0,8,8
WBGene00000671.,0,5,5
WBGene00000672.,0,6,6
WBGene00000673.,2,5392,5394
WBGene00000674.,19,211,230
WBGene00000675.,0,10,10
WBGene00000676.,0,0,0
WBGene00000677.,14,4409,4423
WBGene00000678.,0,11,11
WBGene00000679.,1,3,4
WBGene00000680.,0,0,0
WBGene00000681.,3,2177,2180
WBGene00000682.,0,24,24
WBGene00000683.,7,34,41
WBGene00000684.,4,22,26
WBGene00000685.,2,18,20
WBGene00000687.,0,8,8
WBGene00000688.,0,14,14
WBGene00000689.,9,12,21
WBGene00000690.,0,0,0
WBGene00000691.,0,4414,4414
WBGene00000692.,63,189,252
WBGene00000693.,0,1,1
WBGene00000694.,0,3,3
WBGene00000695.,1,0,1
WBGene00000696.,0,0,0
WBGene00000697.,1,1,2
WBGene00000698.,0,22,22
WBGene00000699.,0,49,49
WBGene00000700.,0,1,1
WBGene00000701.,0,0,0
WBGene00000702.,28,59,87
WBGene00000703.,1,73,74
WBGene00000704.,0,34,34
WBGene00000705.,0,0,0
WBGene00000706.,0,4,4
WBGene00000707.,0,0,0
WBGene00000708.,0,2,2
WBGene00000709.,1,0,1
WBGene00000710.,0,2,2
