gene_id,total_unsp,total_sp,total
WBGene00001027,578,980,1558
WBGene00001028,156,2123,2279
WBGene00001029,139,2343,2482
WBGene00001030,66,7933,7999
WBGene00001031,59,3159,3218
WBGene00001032,51,1695,1746
WBGene00001033,146,782,928
WBGene00001034,91,2818,2909
WBGene00001035,101,1496,1597
WBGene00001036,16,655,671
WBGene00001037,47,6859,6906
WBGene00001038,246,5521,5767
WBGene00001039,76,551,627
WBGene00001040,62,3183,3245
WBGene00001041,50,2203,2253
WBGene00001042,177,837,1014
WBGene00001043,764,1466,2230
WBGene00001044,22,795,817
WBGene00001045,79,296,375
WBGene00001046,40,565,605
WBGene00001047,299,3234,3533
WBGene00001048,231,986,1217
WBGene00001049,86,1277,1363
WBGene00001050,108,782,890
WBGene00001051,5,2657,2662
WBGene00001052,345,1032,1377
WBGene00001053,126,352,478
WBGene00001054,88,459,547
WBGene00001055,102,343,445
WBGene00001056,156,2297,2453
WBGene00001057,22,1657,1679
WBGene00001058,136,1572,1708
WBGene00001059,1,59,60
WBGene00001060,25,952,977
WBGene00001061,81,1796,1877
WBGene00001062,4,4,8
WBGene00001063,18,14,32
WBGene00001064,0,12,12
WBGene00001065,0,9,9
WBGene00001066,3,17,20
WBGene00001067,0,110,110
WBGene00001068,9,197,206
WBGene00001069,1,11,12
WBGene00001070,7,12,19
WBGene00001071,1,11,12
WBGene00001072,4,7,11
WBGene00001073,91,2791,2882
WBGene00001074,3,16,19
WBGene00001075,37,186,223
WBGene00001076,0,215,215
WBGene00001077,20,461,481
WBGene00001078,211,469,680
WBGene00001079,6,17,23
WBGene00001080,1326,4640,5966
WBGene00001081,263,9369,9632
WBGene00001082,294,2240,2534
WBGene00001085,139,2956,3095
WBGene00001086,145,3374,3519
WBGene00001087,2915,3259,6174
WBGene00001088,13,9556,9569
WBGene00001089,344,1135,1479
WBGene00001090,308,1080,1388
WBGene00001092,3,68,71
WBGene00001093,96,2811,2907
WBGene00001094,20,4775,4795
WBGene00001095,74,791,865
WBGene00001096,78,354,432
WBGene00001099,36,721,757
WBGene00001101,1086,5565,6651
WBGene00001102,31,1127,1158
WBGene00001103,1,22,23
WBGene00001104,11,11,22
WBGene00001105,5,40,45
WBGene00001106,213,36,249
WBGene00001107,10,28,38
WBGene00001108,5,68,73
WBGene00001109,0,289,289
WBGene00001110,29,902,931
WBGene00001112,151,1563,1714
WBGene00001113,1101,10359,11460
WBGene00001115,430,1385,1815
WBGene00001116,267,1180,1447
WBGene00001117,82,547,629
WBGene00001118,214,432,646
WBGene00001119,46,400,446
WBGene00001121,111,236,347
WBGene00001122,116,1198,1314
WBGene00001123,10,103,113
WBGene00001127,54,307,361
WBGene00001129,31,246,277
WBGene00001130,173,3173,3346
WBGene00001131,894,9159,10053
WBGene00001132,200,2901,3101
WBGene00001133,67,361,428
WBGene00001134,153,2914,3067
WBGene00001135,64,533,597
WBGene00001136,36,116,152
WBGene00001137,391,28937,29328
WBGene00001145,1449,10215,11664
WBGene00001147,0,12,12
WBGene00001148,31,439,470
WBGene00001149,461,13604,14065
WBGene00001150,11,31,42
WBGene00001151,67,1272,1339
WBGene00001152,5,1922,1927
WBGene00001153,5,1202,1207
WBGene00001154,61,530,591
WBGene00001155,259,2900,3159
WBGene00001156,236,2334,2570
WBGene00001157,74,442,516
