gene_id,total_unsp,total_sp,total
WBGene00000560,16,273,289
WBGene00000561,3,22,25
WBGene00000562,56,127,183
WBGene00000563,23,10,33
WBGene00000564,261,793,1054
WBGene00000565,555,375,930
WBGene00000566,560,1281,1841
WBGene00000567,219,4329,4548
WBGene00000583,394,3624,4018
WBGene00000584,51,391,442
WBGene00000585,97,1309,1406
WBGene00000591,203,816,1019
WBGene00000592,38,560,598
WBGene00000593,0,20,20
WBGene00000594,1,3803,3804
WBGene00000596,0,0,0
WBGene00000597,6,70,76
WBGene00000598,2,24,26
WBGene00000599,12,1086,1098
WBGene00000601,0,214,214
WBGene00000602,0,2,2
WBGene00000603,1,23,24
WBGene00000606,0,1,1
WBGene00000608,0,15,15
WBGene00000609,0,1,1
WBGene00000610,9,9,18
WBGene00000611,341,2787,3128
WBGene00000612,0,1,1
WBGene00000613,0,18,18
WBGene00000614,3,23,26
WBGene00000615,0,18,18
WBGene00000616,19,20963,20982
WBGene00000617,0,5,5
WBGene00000618,0,12,12
WBGene00000620,0,3,3
WBGene00000621,0,52,52
WBGene00000622,7,59,66
WBGene00000623,11,14,25
WBGene00000624,22,3,25
WBGene00000625,10,53,63
WBGene00000626,0,1,1
WBGene00000627,1,170,171
WBGene00000628,0,9,9
WBGene00000629,2,3,5
WBGene00000630,68,407,475
WBGene00000631,9,7,16
WBGene00000632,4,137,141
WBGene00000633,5,4,9
WBGene00000634,1,24,25
WBGene00000636,7,9,16
WBGene00000637,1,81,82
WBGene00000638,0,6,6
WBGene00000639,3,121,124
WBGene00000640,15,56,71
WBGene00000641,11,157,168
WBGene00000644,3,25,28
WBGene00000645,46,345,391
WBGene00000646,0,4,4
WBGene00000647,7,27,34
WBGene00000648,80,3,83
WBGene00000649,4,8,12
WBGene00000650,0,14,14
WBGene00000651,0,17,17
WBGene00000652,12,112,124
WBGene00000653,1,472,473
WBGene00000654,11,24,35
WBGene00000655,0,87,87
WBGene00000656,24,5221,5245
WBGene00000657,6,192,198
WBGene00000658,6,8,14
WBGene00000659,3,4,7
WBGene00000660,7,8,15
WBGene00000661,6,9,15
WBGene00000662,18,14,32
WBGene00000663,0,13,13
WBGene00000664,2,338,340
WBGene00000665,0,1,1
WBGene00000666,7,2667,2674
WBGene00000667,0,194,194
WBGene00000668,0,175,175
WBGene00000669,18,4945,4963
WBGene00000670,0,138,138
WBGene00000671,0,122,122
WBGene00000672,1,22,23
WBGene00000673,32,51169,51201
WBGene00000674,37,71,108
WBGene00000675,0,249,249
WBGene00000676,0,1,1
WBGene00000677,50,35814,35864
WBGene00000678,3,44,47
WBGene00000679,4,17,21
WBGene00000680,0,9,9
WBGene00000681,42,45715,45757
WBGene00000682,0,19,19
WBGene00000683,16,81,97
WBGene00000684,16,48,64
WBGene00000685,6,47,53
WBGene00000687,5,23,28
WBGene00000688,2,139,141
WBGene00000689,24,39,63
WBGene00000690,0,27,27
WBGene00000691,0,2440,2440
WBGene00000692,2084,21527,23611
WBGene00000693,0,6,6
WBGene00000694,0,52,52
WBGene00000695,0,8,8
WBGene00000696,0,0,0
WBGene00000697,1,8,9
WBGene00000698,0,11,11
WBGene00000699,1,87,88
WBGene00000700,0,0,0
WBGene00000701,0,4,4
WBGene00000702,1,5,6
WBGene00000703,2,221,223
WBGene00000704,1,57,58
WBGene00000705,2,3,5
WBGene00000706,3,23,26
WBGene00000707,0,7,7
WBGene00000708,1,26,27
WBGene00000710,3,24,27
WBGene00000711,0,6,6
WBGene00000712,0,2,2
WBGene00000713,5,198,203
WBGene00000714,6,35,41
WBGene00000715,83,882,965
WBGene00000716,10,78,88
WBGene00000717,5,529,534
WBGene00000718,0,16,16
WBGene00000719,0,5,5
WBGene00000720,6,26031,26037
WBGene00000721,0,19,19
WBGene00000722,2,36,38
WBGene00000723,0,604,604
WBGene00000724,9,106,115
WBGene00000725,0,11,11
WBGene00000726,181,699,880
WBGene00000727,0,251,251
WBGene00000728,0,282,282
WBGene00000729,2,10,12
WBGene00000730,1,10,11
WBGene00000731,1,5,6
WBGene00000732,0,79,79
