gene_id,total_unsp,total_sp,total
WBGene00000525,17,247,264
WBGene00000526,16,455,471
WBGene00000527,270,1218,1488
WBGene00000528,141,987,1128
WBGene00000529,137,326,463
WBGene00000530,35,93,128
WBGene00000531,24,42,66
WBGene00000532,68,1380,1448
WBGene00000533,22,285,307
WBGene00000534,50,13414,13464
WBGene00000535,361,7245,7606
WBGene00000536,70,575,645
WBGene00000537,20,455,475
WBGene00000539,9,50,59
WBGene00000540,63,320,383
WBGene00000541,56,73,129
WBGene00000542,417,5074,5491
WBGene00000543,119,623,742
WBGene00000544,63,12,75
WBGene00000545,729,2452,3181
WBGene00000546,5,10,15
WBGene00000547,203,1194,1397
WBGene00000548,143,2903,3046
WBGene00000549,507,2127,2634
WBGene00000550,105,10395,10500
WBGene00000551,0,0,0
WBGene00000552,1947,35553,37500
WBGene00000553,1063,1578,2641
WBGene00000554,664,7303,7967
WBGene00000555,1,0,1
WBGene00000556,124,772,896
WBGene00000557,285,5541,5826
WBGene00000558,320,5123,5443
WBGene00000559,0,1,1
WBGene00000560,4,3,7
WBGene00000561,10,645,655
WBGene00000562,78,226,304
WBGene00000563,22,12,34
WBGene00000564,256,991,1247
WBGene00000565,496,478,974
WBGene00000566,541,1690,2231
WBGene00000567,214,5304,5518
WBGene00000583,374,3262,3636
WBGene00000584,20,229,249
WBGene00000585,149,1687,1836
WBGene00000591,225,1306,1531
WBGene00000592,20,309,329
WBGene00000593,0,13,13
WBGene00000594,1,5036,5037
WBGene00000596,0,0,0
WBGene00000597,6,83,89
WBGene00000598,3,9,12
WBGene00000599,35,3754,3789
WBGene00000601,0,199,199
WBGene00000602,0,105,105
WBGene00000603,3,521,524
WBGene00000606,315,2017,2332
WBGene00000608,0,7,7
WBGene00000609,0,1,1
WBGene00000610,20,287,307
WBGene00000611,120,1147,1267
WBGene00000612,0,7,7
WBGene00000613,0,10,10
WBGene00000614,3,11,14
WBGene00000615,0,21,21
WBGene00000616,1,685,686
WBGene00000617,0,4,4
WBGene00000618,2,478,480
WBGene00000620,1,3,4
WBGene00000621,0,12,12
WBGene00000622,4,41,45
WBGene00000623,34,236,270
WBGene00000624,25,100,125
WBGene00000625,27,198,225
WBGene00000626,0,1,1
WBGene00000627,0,5,5
WBGene00000628,0,9,9
WBGene00000629,3,4,7
WBGene00000630,30,140,170
WBGene00000631,7,149,156
WBGene00000632,8,200,208
WBGene00000633,14,91,105
WBGene00000634,1,58,59
WBGene00000636,6,11,17
WBGene00000637,6,366,372
WBGene00000638,0,7,7
WBGene00000639,0,114,114
WBGene00000640,13,44,57
WBGene00000641,10,2418,2428
WBGene00000644,0,41,41
WBGene00000645,47,303,350
WBGene00000646,0,8,8
WBGene00000647,6,111,117
WBGene00000648,40,8,48
WBGene00000649,67,505,572
WBGene00000650,0,15,15
WBGene00000651,4,89,93
WBGene00000652,13,117,130
WBGene00000653,0,236,236
WBGene00000654,9,11,20
WBGene00000655,1,111,112
WBGene00000656,13,2361,2374
WBGene00000657,12,334,346
WBGene00000658,8,5,13
WBGene00000659,2,2,4
WBGene00000660,3,2,5
WBGene00000661,3,4,7
WBGene00000662,19,13,32
WBGene00000663,0,36,36
WBGene00000664,1,664,665
WBGene00000665,136,1373,1509
WBGene00000666,0,192,192
WBGene00000667,0,151,151
WBGene00000668,0,554,554
WBGene00000669,9,3358,3367
WBGene00000670,0,35,35
WBGene00000671,0,21,21
WBGene00000672,3,323,326
WBGene00000673,12,19106,19118
WBGene00000674,65,313,378
WBGene00000675,1,82,83
WBGene00000676,0,5,5
WBGene00000677,35,17082,17117
WBGene00000678,1,127,128
WBGene00000679,8,61,69
WBGene00000680,0,4,4
WBGene00000681,14,11649,11663
WBGene00000682,0,43,43
WBGene00000683,18,238,256
WBGene00000684,21,71,92
WBGene00000685,8,337,345
WBGene00000687,18,168,186
WBGene00000688,0,67,67
WBGene00000689,31,89,120
WBGene00000690,0,1,1
WBGene00000691,0,5074,5074
WBGene00000692,155,1541,1696
WBGene00000693,0,10,10
WBGene00000694,0,6,6
WBGene00000695,0,1,1
WBGene00000696,0,2,2
WBGene00000697,2,2,4
WBGene00000698,0,47,47
WBGene00000699,6,2118,2124
WBGene00000700,0,0,0
WBGene00000701,0,9,9
WBGene00000702,28,203,231
WBGene00000703,9,253,262
WBGene00000704,1,445,446
WBGene00000705,20,173,193
WBGene00000706,1,33,34
WBGene00000707,0,28,28
WBGene00000708,1,11,12
WBGene00000710,1,10,11
WBGene00000711,0,2,2
WBGene00000712,0,3,3
WBGene00000713,0,42,42
WBGene00000714,6,42,48
WBGene00000715,1,46,47
WBGene00000716,0,4,4
WBGene00000717,20,1696,1716
WBGene00000718,0,29,29
WBGene00000719,0,43,43
WBGene00000720,2,16953,16955
WBGene00000721,0,21,21
WBGene00000722,48,4779,4827
WBGene00000723,0,112,112
WBGene00000724,5,63,68
WBGene00000725,0,8,8
WBGene00000726,66,192,258
WBGene00000727,1,1540,1541
WBGene00000728,2,1449,1451
WBGene00000729,3,24,27
WBGene00000730,0,95,95
WBGene00000731,3,152,155
WBGene00000732,0,74,74
WBGene00000733,8,9180,9188
WBGene00000734,0,99,99
WBGene00000735,5,65,70
WBGene00000736,1,6,7
WBGene00000737,0,51,51
WBGene00000738,0,4,4
WBGene00000739,26,18833,18859
WBGene00000740,4,5446,5450
WBGene00000741,7,4923,4930
WBGene00000742,0,1040,1040
WBGene00000743,0,237,237
WBGene00000744,0,0,0
WBGene00000745,3,238,241
WBGene00000746,5,140,145
WBGene00000747,1,181,182
WBGene00000748,1,57,58
WBGene00000749,0,297,297
WBGene00000750,7,79,86
WBGene00000751,0,12,12
WBGene00000752,0,1,1
WBGene00000753,0,182,182
WBGene00000754,0,28,28
WBGene00000755,1,45,46
WBGene00000756,0,3,3
WBGene00000757,0,3,3
WBGene00000758,0,0,0
WBGene00000759,34,177,211
WBGene00000760,7,9,16
WBGene00000761,84,1555,1639
WBGene00000762,137,845,982
WBGene00000763,242,1782,2024
WBGene00000764,38,363,401
WBGene00000765,12,2753,2765
WBGene00000766,51,1511,1562
WBGene00000767,239,3344,3583
WBGene00000768,431,4204,4635
WBGene00000770,1,46,47
WBGene00000771,1,8,9
WBGene00000772,5,182,187
WBGene00000773,118,1869,1987
WBGene00000774,62,2100,2162
WBGene00000775,82,363,445
WBGene00000776,415,14802,15217
WBGene00000777,51,3392,3443
WBGene00000778,14,502,516
WBGene00000779,8048,109567,117615
WBGene00000780,106,1037,1143
WBGene00000781,1,413,414
WBGene00000782,0,0,0
WBGene00000783,13,164,177
WBGene00000784,1,529,530
WBGene00000785,4,1857,1861
WBGene00000786,53,699,752
WBGene00000787,27,1723,1750
WBGene00000788,59,5101,5160
WBGene00000789,31,611,642
WBGene00000792,68,193,261
WBGene00000793,3588,2330,5918
WBGene00000794,86,1671,1757
WBGene00000795,22,726,748
WBGene00000796,281,2735,3016
WBGene00000797,6,58,64
WBGene00000798,5,1283,1288
WBGene00000799,7,35,42
WBGene00000800,232,4060,4292
WBGene00000802,1484,104456,105940
WBGene00000803,13,146,159
WBGene00000804,11,1436,1447
WBGene00000812,298,1093,1391
WBGene00000813,177,1629,1806
WBGene00000814,238,2265,2503
WBGene00000815,342,1555,1897
WBGene00000816,245,1251,1496
WBGene00000817,38,1212,1250
WBGene00000818,104,1075,1179
WBGene00000819,16,16,32
WBGene00000820,88,380,468
WBGene00000821,3,2,5
WBGene00000822,2659,31618,34277
WBGene00000829,0,149825,149825
WBGene00000830,0,118,118
WBGene00000831,0,264,264
WBGene00000832,594,3218,3812
WBGene00000833,129,41533,41662
WBGene00000834,1241,1890,3131
WBGene00000835,207,3543,3750
WBGene00000836,83,1358,1441
WBGene00000837,179,1659,1838
WBGene00000838,115,886,1001
WBGene00000839,82,1736,1818
WBGene00000840,187,1935,2122
WBGene00000841,22,87,109
WBGene00000843,67,4082,4149
WBGene00000845,942,9830,10772
WBGene00000846,132,540,672
WBGene00000851,2,15,17
WBGene00000853,16,10,26
WBGene00000854,343,2233,2576
WBGene00000857,29,1553,1582
WBGene00000858,127,2256,2383
WBGene00000859,7,53,60
WBGene00000860,8,88,96
WBGene00000861,3,15,18
WBGene00000862,81,124,205
WBGene00000863,28,1349,1377
WBGene00000864,11,36,47
WBGene00000865,16,820,836
WBGene00000866,1,41,42
WBGene00000867,1,38,39
WBGene00000868,33,3093,3126
WBGene00000869,285,14309,14594
WBGene00000870,98,1824,1922
WBGene00000871,44,539,583
WBGene00000872,73,1366,1439
WBGene00000874,83,1865,1948
WBGene00000875,44,1679,1723
WBGene00000876,278,2707,2985
WBGene00000877,65,16221,16286
WBGene00000878,4,106,110
WBGene00000879,1925,44963,46888
WBGene00000880,95,1768,1863
WBGene00000881,19,23551,23570
WBGene00000882,5,2794,2799
WBGene00000883,6195,130246,136441
WBGene00000884,95,2899,2994
WBGene00000885,375,450,825
WBGene00000886,142,1465,1607
WBGene00000887,259,2059,2318
WBGene00000888,92,1753,1845
WBGene00000889,140,1670,1810
WBGene00000890,86,746,832
WBGene00000891,261,1973,2234
WBGene00000892,167,876,1043
WBGene00000893,26,212,238
WBGene00000894,29,2712,2741
WBGene00000895,79,117,196
WBGene00000896,469,10765,11234
WBGene00000897,168,871,1039
WBGene00000898,1811,1360,3171
WBGene00000899,146,1593,1739
WBGene00000900,608,2126,2734
WBGene00000901,492,4411,4903
WBGene00000902,10,176,186
WBGene00000903,8,1820,1828
WBGene00000904,39,238,277
WBGene00000905,50,786,836
WBGene00000906,182,313,495
WBGene00000907,45,209,254
WBGene00000908,562,1507,2069
WBGene00000910,589,3151,3740
WBGene00000911,422,2966,3388
WBGene00000912,791,2960,3751
WBGene00000913,58,1000,1058
WBGene00000914,621,1352,1973
WBGene00000915,451,93307,93758
WBGene00000917,283,2896,3179
WBGene00000920,24,2240,2264
WBGene00000923,57,4208,4265
WBGene00000928,46,3360,3406
WBGene00000929,170,1475,1645
WBGene00000930,0,29,29
WBGene00000931,342,12805,13147
WBGene00000932,15,274,289
WBGene00000933,415,2596,3011
WBGene00000934,19,269,288
WBGene00000935,9,670,679
WBGene00000936,15,876,891
WBGene00000937,14,659,673
WBGene00000938,1762,6262,8024
WBGene00000939,264,2270,2534
WBGene00000940,274,2153,2427
WBGene00000941,1180,11825,13005
WBGene00000942,294,10737,11031
WBGene00000950,72,118,190
WBGene00000951,25,107,132
WBGene00000952,44,52,96
WBGene00000953,53,183,236
WBGene00000955,30,123,153
WBGene00000958,141,616,757
WBGene00000959,326,2068,2394
WBGene00000960,43,107,150
WBGene00000961,52,1613,1665
WBGene00000962,355,10487,10842
WBGene00000963,259,1899,2158
WBGene00000964,135,4845,4980
WBGene00000965,67,1402,1469
WBGene00000966,45,245,290
WBGene00000967,133,298,431
WBGene00000968,67,406,473
WBGene00000969,22,1411,1433
WBGene00000970,64,2118,2182
WBGene00000971,3,14,17
WBGene00000972,53,479,532
WBGene00000973,68,1083,1151
WBGene00000974,9,169,178
WBGene00000975,241,2722,2963
WBGene00000976,148,966,1114
WBGene00000977,3,33,36
WBGene00000978,48,3830,3878
WBGene00000979,10,206,216
WBGene00000980,238,1140,1378
WBGene00000981,10,321,331
WBGene00000982,332,6794,7126
WBGene00000983,28,214,242
WBGene00000984,106,1308,1414
WBGene00000985,51,1559,1610
WBGene00000986,5,111,116
WBGene00000987,247,1014,1261
WBGene00000988,701,14531,15232
WBGene00000989,13,57,70
WBGene00000990,176,1168,1344
WBGene00000991,186,1169,1355
WBGene00000992,0,836,836
WBGene00000993,308,1573,1881
WBGene00000994,39,573,612
WBGene00000995,98,941,1039
WBGene00000996,142,3225,3367
WBGene00000998,1631,46924,48555
WBGene00001000,2436,30246,32682
WBGene00001001,338,2649,2987
WBGene00001002,71,1722,1793
WBGene00001005,81,33146,33227
WBGene00001006,152,1879,2031
WBGene00001007,456,6227,6683
WBGene00001008,442,3138,3580
WBGene00001016,19,380,399
WBGene00001017,346,3979,4325
WBGene00001018,338,3503,3841
WBGene00001019,545,2648,3193
WBGene00001020,78,1512,1590
WBGene00001021,69,327,396
WBGene00001022,44,296,340
WBGene00001023,252,4319,4571
WBGene00001025,222,2645,2867
WBGene00001026,84,2303,2387
WBGene00001027,258,1890,2148
WBGene00001028,271,3439,3710
WBGene00001029,577,6231,6808
WBGene00001030,164,8334,8498
WBGene00001031,61,4870,4931
WBGene00001032,45,1081,1126
WBGene00001033,116,757,873
WBGene00001034,89,2070,2159
WBGene00001035,108,1723,1831
WBGene00001036,35,851,886
WBGene00001037,87,10008,10095
WBGene00001038,388,7096,7484
WBGene00001039,313,1290,1603
WBGene00001040,48,1199,1247
WBGene00001041,46,2271,2317
WBGene00001042,591,2476,3067
WBGene00001043,325,1048,1373
WBGene00001044,5,157,162
WBGene00001045,138,1304,1442
WBGene00001046,22,304,326
WBGene00001047,430,5758,6188
WBGene00001048,211,1206,1417
WBGene00001049,70,655,725
WBGene00001050,66,433,499
WBGene00001051,12,3923,3935
WBGene00001052,209,732,941
WBGene00001053,83,419,502
WBGene00001054,126,702,828
